Paragraph,TitleChinese,TitleEnglish,ChineseText,EnglishText,URL,Chapter Chinese,Chapter English,link_title,Book Chinese,Book English,Book period,earliest_date,latest_date,original_translation
22,東山經,,又南三百八十里，曰姑射之山，無草木，多水。,"Three hundred and eighty miles to the south, there is Mount Guye, which has no grass or trees, but has an abundance of water.",https://ctext.org/shan-hai-jing/dong-shan-jing,東山經,,shan-hai-jing,山海經,Shan Hai Jing,"['Warring States', 'Han']",-475.0,220,
16,方術列傳上,,三公爭辟不應。後太守鮑昱請獲，既至門，令主簿就迎，主簿曰但使騎吏迎之，獲聞之，即去。昱遣追請獲，獲顧曰：「府君但為主簿所欺，不足與談。」遂不留。時郡境大旱。獲素善天文，曉遁甲，能役使鬼神。昱自往問何以致雨，獲曰：「急罷三部督郵，明府當自北出，到三十里亭，雨可致也。」昱從之，果得大雨。每行縣，輒軾其閭。獲遂遠遁江南，卒於石城。石城人思之，共為立祠。,"The three Dukes contested for the position of official, which was inappropriate. Later, the Governor, Bao Yu, requested to meet with Huo. Upon reaching the gate, he instructed the Registrar to welcome him. The Registrar said that as long as the riding officials welcomed him, Huo would hear this and leave. Yu sent someone to pursue and invite Huo again, but Huo looked back and said: 'The Governor is only being deceived by the Registrar, unworthy of conversation.' Thus he did not stay. At that time, there was a severe drought in the prefecture. Huo was skilled in astronomy, knowledgeable in celestial movements, and able to summon spirits. Yu personally went to ask how to bring rain, and Huo said: 'You must urgently dismiss the three departments' postal supervisors, and the Governor should go northward to the thirty-mile pavilion; rain can be summoned then.' Yu followed his advice, and indeed there was a great rain. Whenever he traveled through the county, he would often halt at its gates. Huo then retreated far to Jiangnan and eventually died in Shicheng. The people of Shicheng missed him and collectively erected a shrine in his honor.",https://ctext.org/hou-han-shu/fang-shu-lie-zhuan-shang,方術列傳上,,hou-han-shu,後漢書,Hou Han Shu,['Northern and Southern'],420.0,445,
26,商功,,秋程人功三百尺，問用徒幾何？,"In the autumn, one climbs three hundred feet, asking how much effort is required for this.",https://ctext.org/nine-chapters/shang-gong,商功,,nine-chapters,九章算術,The Nine Chapters,['Western Han'],-120.0,20,
34,釋訓,,夢夢訰訰，亂也。,"Dreams and disturbances, chaotic indeed.",https://ctext.org/er-ya/shi-xun,釋訓,,er-ya,爾雅,Er Ya,"['Qin', 'Western Han']",-221.0,9,
25,海內北經,,姑射國在海中，屬列姑射，西南，山環之。,"The Guye Kingdom is situated in the sea, belonging to the region of the Guse Mountains, to the southwest, surrounded by mountains.",https://ctext.org/shan-hai-jing/hai-nei-bei-jing,海內北經,,shan-hai-jing,山海經,Shan Hai Jing,"['Warring States', 'Han']",-475.0,220,
8,成公十七年,,十有一月，公至自伐鄭。,"In the tenth month, the Duke arrived back from attacking Zheng.",https://ctext.org/chun-qiu-zuo-zhuan/cheng-gong-shi-qi-nian,成公十七年,,chun-qiu-zuo-zhuan,春秋左傳,Chun Qiu Zuo Zhuan,['Warring States'],-468.0,-300,
53,蒙之,,歸妺：體重飛難，不得踰關，不離室垣。,"Returning maiden: the body weight cannot fly, unable to surpass barriers, not leaving the confines of the room wall.",https://ctext.org/jiaoshi-yilin/meng-zhi,蒙之,,jiaoshi-yilin,焦氏易林,Jiaoshi Yilin,['Han'],-206.0,220,
57,南匈奴列傳,,延熹元年，南單于諸部並畔，遂與烏桓、鮮卑寇緣邊九郡，以張奐為北中郎將討之，單于諸部悉降。奐以單于不能統理國事，乃拘之，上立左谷蠡王。桓帝詔曰：「春秋大居正，居車兒一心向化，何罪而黜！其遣還庭。」,"In the first year of the Yanxi era, the southern Xiongnu tribes rebelled, and therefore allied with the Wuhuan and Xianbei to raid the nine border commanderies. Zhang Huan was appointed as the Northern General to suppress them, and all the Xiongnu tribes surrendered. Huan, believing that the Xiongnu chieftain could not manage state affairs, thus detained him, and the emperor established King Zuo Guli in his place. Emperor Huan issued a decree: During the Spring and Autumn period, great justice prevailed; the charioteer was wholeheartedly leaning towards enlightenment. What crime did he commit to be dismissed? Let him be sent back to the court.",https://ctext.org/hou-han-shu/nan-xiong-nu-lie-zhuan,南匈奴列傳,,hou-han-shu,後漢書,Hou Han Shu,['Northern and Southern'],420.0,445,
8,成公十六年,,秋，公會晉侯、齊侯、衛侯、宋華元、邾婁人于沙隨。不見公，公至自會。不見公者何？公不見見也。公不見見，大夫執。何以致會？不恥也。曷為不恥？公幼也。,"In autumn, the Duke met with the Marquises of Jin, Qi, Wei, Song Huayuan, and the people of Zhu Lou at Sha Sui. They did not see the Duke. When the Duke arrived from the meeting, why did they not see him? It was because he did not see them. The Duke did not see them, and the ministers held their positions. How did the meeting come about? It was due to lack of shame. Why is there a lack of shame? It is because the Duke is still young.",https://ctext.org/gongyang-zhuan/cheng-gong-shi-liu-nian,成公十六年,,gongyang-zhuan,春秋公羊傳,Gongyang Zhuan,['Western Han'],-206.0,9,
5,釋疾病,,眩，懸也。目視動亂，如懸物遙遙然不定也。,"Dazzling refers to suspension. The eyes observe the chaos, as if suspended objects appear distant and uncertain.",https://ctext.org/shi-ming/shi-ji-bing,釋疾病,,shi-ming,釋名,Shi Ming,['Eastern Han'],190.0,210,
253,襄公,,十有七年，春，王二月，庚午，邾子牼卒。,"In the seventeenth year, in spring, in the second month of the king, on the day of Gengwu, Zhuzi Kang passed away.",https://ctext.org/chun-qiu-zuo-zhuan/xiang-gong,襄公,,chun-qiu-zuo-zhuan,春秋左傳,Chun Qiu Zuo Zhuan,['Warring States'],-468.0,-300,
9,䖵部,,蟊：蠿蟊也。从䖵矛聲。,Mǎo: It is a type of insect. The pronunciation comes from the sound made by the spear.,https://ctext.org/shuo-wen-jie-zi/bu43,䖵部,,shuo-wen-jie-zi,說文解字,Shuo Wen Jie Zi,['Eastern Han'],100.0,121,
0,有度,,三曰──,Three said--,https://ctext.org/lv-shi-chun-qiu/you-du,有度,,lv-shi-chun-qiu,呂氏春秋,Lü Shi Chun Qiu,['Warring States'],-247.0,-239,
0,卷二,,諸侯勢足以專制，力足以行逆，雖令冠處女，勿謂無敢。勢不足以專制，力不足以行逆，雖生夏育，有仇讎之怨，猶之無傷也。然天下當今恬然者，遇諸侯之俱少也。後不至數歲，諸侯偕冠，陛下且見之矣。豈不苦哉！力當能為而不為，畜亂宿禍，高拱而不憂，其紛也宜也，甚可謂不知且不仁。,"The feudal lords have sufficient power to monopolize authority and the strength to act defiantly; even if they are made to wear the crown of a maiden, do not think that there is no one who dares to act. When their power is insufficient to monopolize authority and their strength is lacking to act defiantly, even if born in Xia and nurtured, with enmity and grudges, it is still without harm. However, those in the world today who are tranquil are few among the feudal lords. In just a few years, when the feudal lords wear crowns together, Your Majesty will surely see it. Isn't this distressing! The ability to act exists but is not acted upon, fostering chaos and lingering calamity, remaining high and lofty without worry; this confusion is to be expected, and it could certainly be said that it is ignorance and lack of compassion.",https://ctext.org/xin-shu/juan-er,卷二,,xin-shu,新書,Xin Shu,['Western Han'],-206.0,9,
11,五行志下之上,,嚴公六年「秋，螟」。董仲舒、劉向以為先是衛侯朔出奔齊，齊侯會諸侯納朔，許諸侯賂。齊人歸衛寶，魯受之，貪利應也。,"In the sixth year of Yan Gong, ""In autumn, there was an outbreak of locusts."" Dong Zhongshu and Liu Xiang believed that this was because the Marquis of Wei, Shuo, fled to Qi, where the Marquis of Qi gathered the feudal lords to receive Shuo and promised them gifts. The people of Qi returned treasures of Wei, which were accepted by Lu, indicating their greed for profit.",https://ctext.org/han-shu/wu-xing-zhi-xia-zhi-shang,五行志下之上,,han-shu,漢書,Han Shu,['Eastern Han'],36.0,111,
70,經上,Canon I,賞，上報下之功也。,Reward is to report the merits below to those above.,https://ctext.org/mozi/canon-i,,Canon I,mozi,墨子,Mozi,"['Spring and Autumn', 'Warring States']",-490.0,-221,
0,偓佺,,偓佺者，槐山採藥父也，好食松實，形體生毛，長數寸，兩目更方，能飛行逐走馬。以松子遺堯，堯不暇服也。松者，簡松也。時人受服者，皆至二三百歲焉。,"Zhuo Qian is a father who gathers herbs at Huai Mountain. He loves to eat pine nuts, has a body covered in hair, is several inches long, has square-shaped eyes, and can fly to chase after horses. He presented pine seeds to Yao, but Yao had no time to consume them. The pine in question refers to the simple pine. Those who consume it live to be two or three hundred years old.",https://ctext.org/lie-xian-zhuan/wo-quan,偓佺,,lie-xian-zhuan,列仙傳,Lie Xian Zhuan,['Western Han'],-50.0,8,
2,戶部,,扇：扉也。从戶，从翄聲。,Fan: It is a door. It is composed of 'door' and 'sound of wings'.,https://ctext.org/shuo-wen-jie-zi/hu-bu4,戶部,,shuo-wen-jie-zi,說文解字,Shuo Wen Jie Zi,['Eastern Han'],100.0,121,
13,氣墳,,水氣育，聖人以教民育材。育歸流，聖人以䟽通群議。育藏海，聖人以仁廣納萬慮。育生愛，聖人以恤窮民。育動漁，聖人以教民漁網。育長苖，聖人以教農鋤耨。育止養，聖人以教民孝。育教傗。聖人以教養六畜。,"Water nurtures, the sage teaches the people to cultivate materials.",https://ctext.org/gu-san-fen/qi,氣墳,,gu-san-fen,古三墳,Gu San Fen,['Han'],-206.0,220,
0,昭公十五年,,十有五年，春，王正月，吳子夷末卒。,"In the fifteenth year, in spring, during the first month of the king, Wu Ziyi passed away at the end of his life.",https://ctext.org/chun-qiu-zuo-zhuan/zhao-gong-shi-wu-nian,昭公十五年,,chun-qiu-zuo-zhuan,春秋左傳,Chun Qiu Zuo Zhuan,['Warring States'],-468.0,-300,
2,卷下,,帝嫡妃曰皇后，帝母曰皇太后，帝祖母曰太皇太后，其眾號皆如帝之稱。秦漢以來，少帝即位，后代而攝政，稱皇太后，詔不言制。漢興，惠帝崩，少帝弘立，太后攝政。哀帝崩，平帝幼，孝元王皇后以太皇太后攝政。和帝崩，殤帝崩，安帝幼，和憙鄧皇后攝政。孝順崩，沖帝、質帝、桓帝皆幼，順烈梁后攝政。桓帝崩，今上即位，桓思竇后攝政。后攝政則后臨前殿朝群臣，后東面，少帝西面，群臣奏事上書皆為兩通，一詣太后，一詣少帝，一世、二世、三世、四世、五世、六世、七世、八世、九世、十世、十一世、十二世、十三世、十四世、十五世、十六世。,"The emperor's primary consort is called the empress, the emperor's mother is called the empress dowager, and the emperor's grandmother is called the grand empress dowager. Their titles follow the same conventions as the emperor's. Since the Qin and Han dynasties, when a young emperor ascends the throne and gets ruled by a regent, they are referred to as the empress dowager, as decrees do not specifically mention this title. When the Han dynasty rose, after Emperor Hui's death, the young Emperor Shao was established, and the empress dowager assumed regency. Upon Emperor Ai's death, the young Emperor Ping was in his infancy, and Empress Wang of Emperor Xian Yuan assumed regency as the grand empress dowager. Following the deaths of Emperor He and the young Emperor Shang, the young Emperor An was left, and Empress Deng of He Xi ruled as regent. After Emperor Xian's passing, the young Emperor Chong, Emperor Zhi, and Emperor Huan were all minors, and Empress Liang of Shunlie acted as regent. After Emperor Huan's death, the current emperor ascended the throne, and Empress Dou of Huan Si served as regent. When an empress is regent, she attends the front hall to court officials, sitting facing east while the young emperor sits to the west. When officials present memorials, they are submitted in duplicate: one to the empress dowager and one to the young emperor, referencing the respective generations from the first to the sixteenth.",https://ctext.org/duduan/2,卷下,,duduan,獨斷,Du Duan,"['Eastern Han', 'Three Kingdoms']",167.0,258,
