Paragraph,TitleChinese,ChineseText,Chapter Chinese,Book Chinese,Book period,earliest_date,latest_date,name,identity,ChapterYear
0,哀公二十五年,二十五年，夏，五月，庚辰，衛侯出奔宋，衛侯為靈臺于藉圃，與諸大夫飲酒焉，褚師聲子韤而登席，公怒，辭曰，臣有疾異於人，若見之，君將嘔之，是以不敢，公愈怒，大夫辭之，不可，褚師出，公戟其手，曰，必斷而足，聞之，褚師與司寇亥乘，曰，今日幸而後亡，公之入也，奪南氏邑，而奪司寇亥政，公使侍人納公文懿子之車于池，初，衛人翦夏丁氏，以其帑賜彭封彌子，彌子飲公酒，納夏戊之女，嬖，以為夫人，其弟期大叔疾之從孫甥也，少畜於公，以為司徒，夫人寵衰，期得罪公使三匠久，公使優狡盟拳彌，而甚近信之，故褚師比，公孫彌牟，公文要，司寇亥，司徒期，因三匠與拳彌以作亂，皆執利兵，無者執斤，使拳彌入于公宮，而自大子疾之宮，譟以攻公，鄄子士請禦之，彌援其手曰，子則勇矣，將若君何，不見先君乎，君何所不逞欲，且君嘗在外矣，豈必不反，當今不可，眾怒難犯，休而易間也，乃出，將適蒲，彌曰，晉無信，不可，將適鄄，彌曰，齊晉爭我，不可，將適泠，彌曰，魯不足與，請適城鉏，以鉤越，越有君，乃適城鉏，彌曰，衛盜不可知也，請速，自我始，乃載寶以歸，公為支離之卒，因祝史揮以侵衛，衛人病之，懿子知之，見子之，請逐揮，文子曰，無罪，懿子曰，彼好專利而妄，夫見君之入也，將先道焉，若逐之，必出於南門，而適君所，夫越新得諸侯，將必請師焉，揮在朝，使吏遣諸其室，揮出，信弗內，五日，乃館諸外里，遂有寵，使如越請師。,哀公二十五年,春秋左傳,['Warring States'],-468.0,-300,"['卫侯', '褚师声子', '司寇亥', '温文懿子', '彭封彌子', '夏戊之女', '期', '优狡盟拳彌', '公子彌牟', '文要', '郡士子', '祝史挥', '懿子', '子之', '文子']","['卫国的君主', '卫国的大夫', '卫国的司寇', '卫国的官员', '卫国的官员', '卫侯的宠妃', '卫国的司徒', '卫侯的信任者', '参与叛乱者', '参与叛乱者', '卫国的官员', '卫国的官员', '卫国的官员', '卫国的官员', '卫国的官员']",-470.0
8,成公十八年,八月，邾子來朝。,成公十八年,春秋左傳,['Warring States'],-468.0,-300,['邾子'],['邾子是来朝见的诸侯'],-573.0
2,哀公十九年,秋，楚沈諸梁伐東夷，三夷男女，及楚師盟于敖。,哀公十九年,春秋左傳,['Warring States'],-468.0,-300,['沈诸梁'],['楚国的将领'],-476.0
2,僖公十三年,公會齊侯，宋公，陳侯，衛侯，鄭伯，許男，曹伯，于鹹。,僖公十三年,春秋左傳,['Warring States'],-468.0,-300,"['齐侯', '宋公', '陈侯', '卫侯', '郑伯', '许男', '曹伯']","['齐侯是齐国的君主', '宋公是宋国的君主', '陈侯是陈国的君主', '卫侯是卫国的君主', '郑伯是郑国的君主', '许男是许国的君主', '曹伯是曹国的君主']",-647.0
4,莊公十三年,十三年，春，會于北杏，以平宋亂，遂人不至。,莊公十三年,春秋左傳,['Warring States'],-468.0,-300,[],[],-681.0
7,哀公十一年,十一年，春，齊為鄎故，國書，高無平，帥師伐我，及清，季孫謂其宰冉求，曰，齊師在清，必魯故也，若之何，求曰，一子守，二子從，公禦諸竟，季孫曰，不能，求曰，居封疆之間，季孫告二子，二子不可，求曰，若不可，則君無出，一子帥師，背城而戰，不屬者，非魯人也，魯之群室，眾於齊之兵車，一室敵車，優矣，子何患焉，二子之不欲戰也，宜政在季氏，當子之身，齊人伐魯，而不能戰，子之恥也，大不列於諸侯矣，季孫使從於朝，俟於黨氏之溝，武叔呼而問戰焉，對曰，君子有遠慮，小人何知，懿子強問之，對曰，小人慮材而言，量力而共者也，武叔曰，是謂我不成丈夫也，退而蒐乘，孟孺子洩帥右師，顏羽御，邴洩為右，冉求帥左師，管周父御，樊遲為右，季孫曰，須也弱，有子曰，就用命焉，季孫之甲七千，冉有以武城人三百，為己徒卒，老幼守宮，次于雩門之外，五日，右師從之，公叔務人見保者而泣曰，事充政重，上不能謀，士不能死，何以治民，吾既言之矣，敢不勉乎，師及齊師戰于郊，齊師自稷曲，師不踰溝，樊遲曰，非不能也，不信子也，請三刻而踰之，如之，眾從之，師入齊軍，右師奔，齊人從之，陳瓘，陳莊，涉泗，孟之側後入，以為殿，抽矢策其馬曰，馬不進也，林不狃之伍曰，走乎，不狃曰，誰不如，曰，然則止乎，不狃曰，惡賢，徐步而死，師獲甲首八十，齊人不能師，宵諜曰，齊人遁，冉有請從之，三季孫弗許，孟孺子語人曰，我不如顏羽，而賢於邴洩，子羽銳敏，我不欲戰而能默，洩曰，驅之，公為與其嬖僮汪錡乘，皆死皆殯，孔子曰，能執干戈以衛社稷，可無殤也，冉有用矛於齊師，故能入其軍，孔子曰，義也。,哀公十一年,春秋左傳,['Warring States'],-468.0,-300,"['齐国', '国书', '高无平', '季孙', '冉求', '武叔', '懿子', '孟孺子洩', '颜羽', '邴洩', '管周父', '樊迟', '公叔务人', '林不狃', '孔子']","['齐国是鲁国的敌对国家', '国书是齐国派遣的将领', '高无平是齐国派遣的将领', '季孙是鲁国的贵族', '冉求是季孙的管家', '武叔是鲁国的贵族', '懿子是鲁国的贵族', '孟孺子洩是鲁国的将领', '颜羽是鲁国的车夫', '邴洩是鲁国的右护', '管周父是鲁国的车夫', '樊迟是鲁国的右护', '公叔务人是鲁国的官员', '林不狃是鲁国的士兵', '孔子是鲁国的思想家']",-484.0
5,文公六年,閏月不告月，猶朝于廟。,文公六年,春秋左傳,['Warring States'],-468.0,-300,[],[],-621.0
6,僖公二十七年,秋，入杞，責無禮也。,僖公二十七年,春秋左傳,['Warring States'],-468.0,-300,['秋'],['秋是进入杞国的人'],-633.0
13,文公二年,秋，八月，丁卯，大事于大廟，躋僖公，逆祀也，於是夏父弗忌為宗伯，尊僖公，且明見曰，吾見新鬼大，故鬼小，先大後小，順也，躋聖賢，明也，明順，禮也，君子以為失禮，禮無不順，祀，國之大事也，而逆之，可謂禮乎，子雖齊聖，不先父食久矣，故禹不先鯀，湯不先契，文武不先不窋，宋祖帝乙，鄭祖厲王，猶上祖也，是以魯頌曰，春秋匪解，享祀不忒，皇皇后帝，皇祖后稷，君子曰禮，謂其后稷親，而先帝也，詩曰，問我諸姑，遂及伯姊，君子曰，禮謂其姊親而先姑也，仲尼曰，臧文仲其不仁者三，不知者三，下展禽，廢六關，妾織蒲，三不仁也，作虛器，縱逆祀，祀爰居，三不知也。,文公二年,春秋左傳,['Warring States'],-468.0,-300,"['僖公', '夏父弗忌', '大禹', '鲧', '商汤', '契', '周文王', '武王', '不窋', '帝乙', '厉王', '后稷', '帝尧', '孔子', '臧文仲', '展禽']","['僖公是被提升地位的对象', '夏父弗忌是宗伯，负责解释祭祀的行为', '大禹是鲧的儿子', '鲧是大禹的父亲', '商汤是契的后代', '契是商汤的祖先', '周文王是不窋的后代', '武王是不窋的后代', '不窋是周文王和武王的祖先', '帝乙是宋国的祖先', '厉王是郑国的祖先', '后稷是被称赞的祖先', '帝尧是后稷的对比对象', '孔子是评论臧文仲的人', '臧文仲是被孔子批评的人', '展禽是被臧文仲轻视的人']",-625.0
17,昭公十一年,冬，十一月，楚子滅蔡，用隱大子于岡山，申無宇曰，不祥，五牲不相為用，況用諸侯乎，王必悔之。,昭公十一年,春秋左傳,['Warring States'],-468.0,-300,"['楚国君主', '隐太子', '申无宇']","['楚国君主是攻灭蔡国的君主', '隐太子是被安置在冈山的人', '申无宇是对楚国君主的行为提出不吉利意见的人']",-531.0
12,昭公十四年,晉邢侯與雍子爭鄐田，久而無成，士景伯如楚，叔魚攝理，韓宣子命斷舊獄，罪在雍子，雍子納其女於叔魚，叔魚蔽罪邢侯，邢侯怒，殺叔魚，與雍子於朝，宣子問其罪於叔向，叔向曰，三人同罪，施生戮死，可也，雍子自知其罪，而賂以買直，鮒也鬻獄，邢侯專殺，其罪一也。已惡而掠美為昏，貪以敗官為墨，殺人不忌為賊。夏書曰，昏墨賊殺，皋陶之刑也，請從之，乃施邢侯，而尸雍子，與叔魚於市，仲尼曰，叔向，古之遺直也，治國制刑，不隱於親，三數叔魚之惡，不為末減，曰，義也夫，可謂直矣，平丘之會，數其賄也，以寬衛國，晉不為暴，歸魯季孫，稱其詐也，以寬魯國，晉不為虐，邢侯之獄，言其貪也，以正刑書，晉不為頗，三言而除，三惡加三利，殺親益榮，猶義也夫。,昭公十四年,春秋左傳,['Warring States'],-468.0,-300,"['邢侯', '雍子', '士景伯', '叔鱼', '韩宣子', '叔向', '孔子', '季孙']","['邢侯是晋国的官员，与雍子争夺鄐田', '雍子是晋国的官员，与邢侯争夺鄐田', '士景伯是晋国的官员，去了楚国', '叔鱼是晋国的官员，代理事务，因贿赂隐瞒邢侯的罪责', '韩宣子是晋国的官员，命令审判旧案件', '叔向是晋国的官员，正直之人，负责量刑', '孔子是古代的圣人，称赞叔向的正直', '季孙是鲁国的官员，被叔向赞扬其欺诈行为']",-528.0
14,成公十八年,丁未，葬我君成公。,成公十八年,春秋左傳,['Warring States'],-468.0,-300,['成公'],['成公是我的君主'],-573.0
1,哀公二十三年,夏，六月，晉荀瑤伐齊，高無平帥師御之，知伯視齊師，馬駭遂驅之，曰，齊人知余旗，其謂余畏而反也，及壘而還，將戰，長武子請卜，知伯曰，君告於天子，而卜之以守龜於宗祧，吉矣，吾又何卜焉，且齊人取我英丘，君命瑤，非敢耀武也，治英丘也，以辭伐罪足矣，何必卜，壬辰，戰于犁丘，齊師敗績，知伯親禽顏庚。,哀公二十三年,春秋左傳,['Warring States'],-468.0,-300,"['荀瑶', '高无平', '知伯', '长武子', '颜庚']","['荀瑶是晋国的将领，攻打齐国', '高无平是齐国的将领，抵御晋国的进攻', '知伯是晋国的将领，观察齐军并参与作战', '长武子是晋国的占卜请求者', '颜庚是齐国的将领，被知伯俘虏']",-472.0
0,桓公六年,六年，春，正月，寔來。,桓公六年,春秋左傳,['Warring States'],-468.0,-300,['寔'],['寔是一个在春天正月到来的人'],-706.0
0,隱公元年,惠公元妃孟子，孟子卒，繼室以聲子，生隱公，宋武公生仲子，仲子生而有文在其手，曰為魯夫人，故仲子歸于我，生桓公而惠公薨，是以隱公立而奉之。,隱公元年,春秋左傳,['Warring States'],-468.0,-300,"['鲁惠公', '孟子', '声子', '隐公', '宋武公', '仲子', '桓公']","['孟子是鲁惠公的正妻', '声子是鲁惠公的妻子', '隐公是鲁惠公和声子的儿子', '宋武公是仲子的父亲', '仲子是宋武公的女儿', '仲子是鲁国的夫人', '桓公是仲子和鲁国的儿子']",-722.0
6,莊公元年,王姬歸于齊。,莊公元年,春秋左傳,['Warring States'],-468.0,-300,['王姬'],['王姬是嫁到齐国的女子'],-693.0
0,僖公十一年,十有一年，春，晉殺其大夫平鄭父。,僖公十一年,春秋左傳,['Warring States'],-468.0,-300,['平郑父'],['晋国的大夫'],-649.0
1,文公元年,二月，癸亥，日有食之。,文公元年,春秋左傳,['Warring States'],-468.0,-300,[],[],-626.0
8,隱公二年,鄭人伐衛。,隱公二年,春秋左傳,['Warring States'],-468.0,-300,[],[],-721.0
4,莊公二十七年,莒慶來逆叔姬。,莊公二十七年,春秋左傳,['Warring States'],-468.0,-300,['叔姬'],['被莒国进攻的对象'],-667.0
2,僖公十年,晉里克弒其君卓，及其大夫荀息。,僖公十年,春秋左傳,['Warring States'],-468.0,-300,"['里克', '卓', '荀息']","['里克是晋国的臣子', '卓是晋国的国君', '荀息是晋国的大夫']",-650.0
2,僖公二十年,五月，乙巳，西宮災。,僖公二十年,春秋左傳,['Warring States'],-468.0,-300,[],[],-640.0
18,成公三年,晉人歸楚公子穀臣，與連尹襄老之尸于楚，以求知罃，於是荀首佐中軍矣，故楚人許之，王送知罃，曰，子其怨我乎，對曰，二國治戎，臣不才，不勝其任，以為俘馘，執事不以釁鼓，使歸即戮，君之惠也，臣實不才，又誰敢怨，王曰，然則德我乎，對曰，二國圖其社稷，而求紓其民，各懲其忿，以相宥也，兩釋纍囚，以成其好，二國有好，臣不與及，其誰敢德，王曰，子歸何以報我，對曰，臣不任受怨，君亦不任受德，無怨無德，不知所報，王曰，雖然，必告不穀，對曰，以君之靈，纍臣得歸骨於晉，寡君之以為戮，死且不朽，若從君之惠而免之，以賜君之外臣首，首其請於寡君，而以戮於宗，亦死且不朽，若不獲命，而使嗣宗職，次及於事，而帥偏師以脩封疆，雖遇執事，其弗敢違，其竭力致死，無有二心，以盡臣禮，所以報也，王曰，晉未可與爭，重為之禮而歸之。,成公三年,春秋左傳,['Warring States'],-468.0,-300,"['谷臣', '连尹襄老', '知罃', '荀首', '楚王']","['楚国公子', '楚国连尹', '晋国的俘虏', '晋国中军协助者', '楚国君主']",-588.0
3,僖公五年,公及齊侯，宋公，陳侯，衛侯，鄭伯，許男，曹伯，會王世子于首止。,僖公五年,春秋左傳,['Warring States'],-468.0,-300,"['鲁公', '齐侯', '宋公', '陈侯', '卫侯', '郑伯', '许男', '曹伯', '周王', '太子']","['鲁公是鲁国的国君', '齐侯是齐国的国君', '宋公是宋国的国君', '陈侯是陈国的国君', '卫侯是卫国的国君', '郑伯是郑国的国君', '许男是许国的国君', '曹伯是曹国的国君', '周王是周朝的国君', '太子是周王的继承人']",-655.0
4,桓公十四年,秋，八月，壬申，御廩災，乙亥，嘗。,桓公十四年,春秋左傳,['Warring States'],-468.0,-300,[],[],-698.0
5,哀公十六年,六月，衛侯飲孔悝酒於平陽，重酬之，大夫皆有納焉，醉而送之，夜半而遣之，載伯姬於平陽而行，及西門，使貳車反祏於西圃，子伯季子，初為孔氏臣，新登于公，請追之，遇載祏者，殺而乘其車，許公為，反祏，遇之曰，與不仁人爭，明無不勝，必使先射，射三發，皆遠許為，許為射之，殪，或以其車從，得祏於橐中，孔悝出奔宋，楚大子建之遇讒也，自城父奔宋，又辟華氏之亂於鄭，鄭人甚善之，又適晉，與晉人謀襲鄭，乃求復焉，鄭人復之如初，晉人使諜於子木，請行而期焉，子木暴虐於其私邑，邑人訴之，鄭人省之，得晉諜焉，遂殺子木，其子曰勝，在吳，子西欲召之，葉公曰，吾聞勝也，詐而亂，無乃害乎，子西曰，吾聞勝也，信而勇，不為不利，舍諸邊竟，使衛藩焉，葉公曰，周仁之謂信，率義之謂勇，吾聞勝也，好復言，而求死士，殆有私乎，復言非信也，期死非勇也，子必悔之，弗從，召之使處吳竟，為白公，請伐鄭，子西曰，楚未節也，不然，吾不忘也，他日又請，許之，未起師，晉人伐鄭，楚救之，與之盟，勝怒曰，鄭人在此，讎不遠矣，勝自厲劍，子期之子平見之，曰，王孫何自厲也，曰，勝以直聞，不告女，庸為直乎，將以殺爾父，平以告子西，子西曰，勝如卵，余翼而長之，楚國第，我死，令尹司馬，非勝而誰，勝聞之曰，令尹之狂也，得死乃非我，子西不悛，勝謂石乞，曰王與二卿士，皆五百人當之，則可矣，乞曰，不可得也，曰，市南有熊宜僚者，若得之，可以當五百人矣，乃從白公而見之，與之言，說，告之故，辭，承之以劍，不動，勝曰，不為利諂，不為威惕，不洩人言，以求媚者，去之，吳人伐慎，白公敗之，請以戰備獻，許之，遂作亂，秋，七月，殺子西，子期，于朝，而劫惠王，子西以袂掩面而死，子期曰，昔者吾以力事君，不可以弗終，抉豫章以殺人，而後死，石乞曰，焚庫弒王，不然不濟，白公曰，不可，殺王不祥，焚庫無聚，將何以守矣，乞曰，有楚國而治其民，以敬事神，可以得祥，且有聚矣，何患弗從，葉公在蔡，方城之外皆曰，可以入矣，子高曰，吾聞之，以險徼幸者，其求無饜，偏重必離，聞其殺齊管脩也，而後入，白公欲以子閭為王，子閭不可，遂劫以兵，子閭曰，王孫若安靖楚國，匡正王室，而後庇焉，啟之願也，敢不聽從，若將專利，以傾王室，不顧楚國，有死不能，遂殺之，而以王如高府，石乞尹門，圉公陽穴宮，負王以如昭夫人之宮，葉公亦至，及北門，或遇之曰，君胡不冑，國人望君，如望慈父母焉，盜賊之矢若傷君，是絕民望也，若之何不冑，乃冑而進，又遇一人曰，君胡冑，國人望君，如望歲焉，日日以幾，若見君面，是得艾也，民知不死，其亦夫有奮心，猶將旌君以徇於國，而反掩面以絕民望，不亦甚乎，乃免冑而進，遇箴尹固，帥其屬將與白公，子高曰，微二子者，楚不國矣，棄德從賊，其可保乎，乃從葉公，使與國人以攻白公，白公奔山而縊，其徒微之生拘石乞，而問白公之死焉，對曰，余知其死所，而長者使余勿言，曰，不言將烹，乞曰，此事克則為卿，不克則烹，固其所也，何害，乃烹石乞，王孫燕奔頯黃氏，諸梁兼二事，國寧，乃使寧為令尹，使寬為司馬，而老於葉。,哀公十六年,春秋左傳,['Warring States'],-468.0,-300,"['卫侯', '孔悝', '伯姬', '子伯', '季子', '许国公子', '太子建', '子木', '胜', '子西', '叶公', '白公', '子期', '楚惠王', '子高', '子闾', '石乞', '诸梁']","['卫侯是卫国的君主', '孔悝是宴会的宾客，后来逃到宋国', '伯姬是孔悝带走的人', '子伯是孔氏的臣子，被任命为官员', '季子是孔氏的臣子，被任命为官员', '许国公子是许国的公子，要求追回赠品', '太子建是楚国的太子，因陷害逃亡', '子木是郑国的领主，被告发后被杀', '胜是子木的儿子，住在吴国边境', '子西是楚国的官员，召回胜', '叶公是楚国的官员，反对白公', '白公是楚国的叛乱者', '子期是楚国的官员，被白公杀死', '楚惠王是楚国的国君，被白公劫持', '子高是楚国的官员，警告不要轻举妄动', '子闾是楚国的王室成员，被白公威胁后拒绝合作', '石乞是楚国的官员，被白公俘后被杀', '诸梁是楚国的令尹，政变后被任命']",-479.0
